dim_1,dim_2,dim_3
18.44654343440321,-8.304559187973881,8.347295876234135
-3.814071486939188,19.633425691088497,7.4595820491193585
-8.043729249790124,12.393015786453205,19.550925303185778
-0.32583331435577634,-15.650895830335326,-4.520799440662767
-13.701682089622471,-16.523585263300106,6.2839180805701815
19.572639252305642,-15.481272916174502,15.522577857253104
-9.502896055042571,-2.282884220889226,-9.071042866248135
17.154585955218437,-13.340954105067526,-1.0793466203102362
-18.987845358827535,-11.418134008756034,6.288017227861289
-18.767602508802753,-19.171243951668153,6.684993989092938
-9.744854507315388,-17.195636273613026,-14.481664616706368
-17.5417101279009,5.172257254178369,15.992796281721631
9.211299904478608,3.1445576993886633,15.957699732445228
14.961718369209244,-16.45499169086694,-19.3120674250672
-16.918680962264467,-17.247225340172957,15.017379281707711
15.71552130386133,15.305062129340861,-4.681892824386518
4.610396175045505,-10.182800313898298,-8.183306070376947
10.924154234958252,5.290878435713932,-11.252435060299518
-14.012603647803665,10.428112814305855,13.22296798594531
-11.309742803637919,7.80982832384289,-7.380365099874254
-5.402050155191901,-11.616234860077439,15.279957213761037
11.850701940802427,-10.327643282531657,5.641655927456917
-10.09423833848694,8.850006953244414,-2.6917238736736273
-7.614195883867678,1.1410559880308249,18.617743562036118
16.709997322019404,12.950965954578223,-14.685490960154247
3.710374765893768,-9.436682071966459,-17.890839707283273
-3.7197029630762977,-7.443623280694993,7.323547230646888
-10.290759054457261,9.507792989979478,-15.794656243014025
7.475487724780628,18.39614326782361,12.08966692734473
-7.142466535815007,-3.2780688650270235,10.354724388554576
-8.043666360896623,17.660610759021004,3.651095992587834
-13.165328513985779,-18.605846386484192,11.1660137214025
7.579447417995301,7.247072243886453,9.477212265481132
-11.252127111821837,-9.56236747530513,-2.9044174000019964
-3.7844843103155945,15.728489930007363,-11.975149514188764
6.2751916187717285,17.82502200073708,-15.294828681203132
5.019477825616249,16.950560714832264,2.5105181737596
18.355638540621364,1.0770577833727302,-10.03137155585939
3.0529034825087145,10.861680627545912,-5.079546732961212
12.251201476227607,-2.0315437747441045,9.181266302686467
10.927053755564682,-12.643573590417727,-7.521416762303282
-15.192196782896934,2.2263732407033814,-0.44608238404963174
-18.298093668505466,-11.287217486304044,15.829754880412878
4.261250031004515,15.131300307098009,-4.153712234325781
-12.909766539895413,-19.650284874757084,-8.867382497064833
7.409922517301332,6.333133910302529,-17.13053721411653
8.702517646504862,-6.1550558867177365,10.596084636953584
8.79612580287737,-18.580173228828304,8.464791494212275
2.5017653316694286,11.600659191135094,9.295380483782594
-6.808096868369526,-5.910916212367168,-5.0850641542627795
16.48515796577024,15.973046677155061,3.306246632870682
5.428418785694472,-15.844389136123409,-18.92467954464333
6.241054273144574,-12.999706316197482,-12.277055996458843
-4.141923679479262,-16.70949357875468,9.131367516383762
-4.845008449678648,-19.05304136686421,-10.587904064089798
3.927208018336195,2.628957807524234,-7.691503831574721
17.78040356392787,-6.175358117605292,0.9418114166920724
-12.768125291301482,19.017624224077522,2.5955656568755927
3.815327812525627,14.110884539780159,-19.34677499353804
-13.944450221823663,6.714764869677047,-14.454346352399785
19.828752662014864,0.7270981020314338,-18.187015829725354
-18.96781234821569,8.568800510664211,13.420604554069136
3.7124128171884863,-11.58655674775801,13.428191046965821
19.33196037968544,13.8400841500223,19.1657381888064
-7.709829212938818,14.584337269212213,-3.0054983511398348
11.650383787982626,-10.9734588657107,18.323846862738705
-17.17093677366345,4.201965086745535,-15.38199830207423
18.180655695524386,-19.786484765510433,-3.45505963170762
-1.2832467741779574,-7.726459589373311,0.4033915166045503
11.078292172435784,6.1159613421688945,-6.581376262389028
17.819350799077164,-13.20913011560663,-12.790363667907307
12.063823623732823,14.256923618442904,12.051675691297604
-14.059740807483468,16.076553593747654,-12.363736248707156
1.206635679608116,4.296834089861434,-3.9964958446531362
13.471971093458805,-7.017930769944062,-16.18551429843452
-15.041185860129218,16.820813815148554,13.298249911924529
-19.359996802760246,2.6661857226325694,0.5658998575724574
-13.561596626179346,-12.556418453003658,-7.607762408259106
-18.02267439688165,19.68988646461191,-12.122697097926558
18.813415313988337,7.347485284245767,8.071129325709133
6.4157822267626585,11.023773354266222,-1.0002942368965932
2.735127560741283,-15.656634079837758,2.318558525274021
8.9628926030205,-19.347760057536362,2.5642832910293265
-15.504839696904726,-4.4901892878550775,-8.641268602468593
-19.788221356861108,-1.5402518058169434,3.0997858024712777
8.215390282359355,10.053730078798374,4.9548493543261465
3.2773770212021205,13.040232493171679,-12.158848765190747
-9.634941246277391,-11.229229526819369,-7.117498514069158
3.5594209623225055,2.827035141821483,18.147655677127446
-2.0932125846807246,-6.768331631468879,-19.508757535017093
-0.944931475645415,3.3728189024109483,2.5652153482733375
2.867541945066936,-1.9338581669340051,17.910139096257275
-4.3355385652082,-0.5555401917080829,-16.870851329097594
13.72963685818371,-3.257847545019491,-1.9662490992165758
-17.39023942619713,14.102654620363076,-16.064224004637502
7.001546165640665,5.8015662379002535,3.9192686806423147
-8.349250057397782,13.687871396658544,-11.09197124491708
-10.967997476803081,2.364728734882469,-12.31633003558473
-4.353947640222703,8.37010741736334,3.19898546371045
-1.7902984084932854,-4.309155510928457,15.364942589000343
-11.309515280551686,-18.57679590299917,-18.916999592534673
-11.207852455654074,-1.3172662514636926,-16.70627655333222
17.290459123145354,-11.617428810683101,-4.80415424632187
-8.973809516967872,14.13778776833859,1.179308793433762
-1.4199746147309575,-16.45119105678724,3.5171296934807046
12.827249175885399,14.789094578482974,-11.972486936271283
11.406366875272738,-5.524451260572558,14.239865599976312
-12.569555772745172,-4.853596188412915,14.864405315072503
7.6335546578137645,-18.584199464982504,18.281983289677378
1.4708702673710903,-7.398442012553366,13.089139590531445
-4.138001519350798,-10.499767593156818,3.7330641353376706
-1.7494974102290328,1.3036520956378403,6.911570138509759
-3.50109663935784,19.70797248801958,-16.25436900323088
11.93967811873408,5.908062484110594,18.872174652273024
2.5518892249202665,-10.245743535377073,17.183325580440354
-7.065077025502324,-0.8035000573045536,5.310828138368919
19.938634587017916,15.41229820362306,5.963213160256839
18.147828642386564,11.993297572882476,13.344441692299881
14.521428956930464,-19.20528458429246,9.744735585791368
11.26629677055697,12.659836177752773,2.935930536765273
1.7298275852054417,17.623234398286144,12.431394046811043
-2.834231128747696,14.803335118524842,-6.271170050237288
19.802890324807294,-19.69628539441789,-18.063111739743043
15.633444493834297,-4.36902825462138,-5.9026226657062875
16.03204240062189,4.573739550741195,-6.9864181930696
2.2812675725751106,-0.8230832520670219,-12.467275436750809
6.210333305896988,-19.287751058071102,-3.460521576699943
15.670306739649433,-15.937061916856802,12.139984154791762
-2.9865919820833717,5.701710004397054,14.112051992976873
12.506645858288039,10.763239006051776,-16.548694567958417
5.522535689366904,-17.06959174715532,-13.187928723307433
-0.6217860661361811,-17.418164337520373,-9.427930357649918
18.362106089774535,-12.940953721974967,8.322008638711505
-2.937909091158751,-13.162643738913214,-8.044420371081706
-15.48250781200438,8.788639827434942,-3.223975601193736
-11.710349713354958,-15.815431582593863,-0.580785760452514
-7.6512228444026285,-15.227966602732739,3.020270415239807
17.45134242128111,7.6562394107554645,-19.074300325597516
-7.773937182908028,-12.359684868049419,19.996461073211982
15.813149599551167,-19.838185163917995,-11.436018976769518
-15.19704641478131,0.5623488352293329,8.742253817239323
18.78804146157649,-19.527171197530127,19.66950832772288
-12.74826876986872,-5.44494592693097,-4.906672615681323
13.702135584449984,-15.534871167960528,16.214067366724272
15.889450864093604,-8.495737699572636,-12.231442156256684
2.4849300587284944,1.098697530327172,2.1726923640363935
6.871044491285602,15.91720449265135,17.574694985020784
7.3266359796347835,-4.916455078615872,-8.56384586496989
15.139597800719557,-0.7660367223084492,-15.726542706404395
15.256372272727418,2.4443794869825055,18.064651318850913
15.831402780649682,-0.3838445463438305,5.027232357305358
-12.074422570271462,-19.686509369039538,0.8134590957708845
-15.451657444665896,-15.428491223329823,-3.8737977248737145
-1.746809109316132,19.640754156812534,1.159603501828009
-17.154434939675944,-2.1577279349085607,-1.3204990210015808
-11.52459634209388,1.2602689070485376,3.0995558941015666
10.44620878738495,0.7066439970690652,4.257643836247254
1.0850482274877535,10.716054847309731,-18.974616552643017
-7.381287983966027,2.6947979286411474,-8.561960272190102
11.241277429966733,16.94284860078347,7.964368327583429
17.72842293710856,13.436099229517012,-0.9860222793050575
-10.592580786172277,-10.362531462199014,6.6844878168058415
-4.7758221714282065,14.109157240712008,-15.953084085221327
18.286347202859467,-11.524832202930817,4.368178575336593
11.325874968001308,-0.4155116882914278,-11.121652588913978
-10.87458091089793,10.995602178019869,5.959518026705087
0.6032481567926453,-18.339440086920014,15.680689358665028
18.56220813013953,19.59511949656745,9.510522551269517
-14.732975510740784,-2.6369723222808474,-19.709671900197677
10.089987868977232,-14.94652227702327,-14.17314334417975
15.596756787395002,18.42055933713725,17.09010792153415
-19.76441844121394,17.076181322340652,2.700235684068364
-4.541811649679479,11.53278843052627,-11.936875042345179
2.143977909368182,-14.974985809977085,-11.620121302761216
-16.74619261262798,-5.141999562459256,4.1080274384208515
-17.655248483248066,16.36764525087534,-4.4791973646737695
-10.893462759942434,4.390346301368467,15.775434026110986
-8.644240034818571,-19.334668501201527,14.160766510705656
-0.055330877593682715,-2.7994178187134793,4.068768664316046
2.923563887631026,4.8932699587575925,-15.307280591013846
17.717731388746827,-7.490532865129161,13.130998060156223
7.931515288430461,-11.726641922850106,9.649193498430748
19.837114035824584,2.2043285138711433,7.018579154467144
-1.531081620070065,13.176977760938854,18.270203544180603
-13.70315203016817,-9.099162490889142,15.974890325723024
-7.037434825236822,5.264645616223138,-13.368091831485494
-16.689291018228666,9.470332354103764,9.597702218516183
-16.499079945510754,-0.18930573664640704,16.29863417157773
-17.735921824216664,-16.05215001580917,-8.63278074579891
-11.250865830729886,0.2214726882283422,10.110509207153655
-7.068240296687334,10.386190697847312,-6.194505260574035
-19.464760884658823,5.689364608586182,-8.090524029762843
2.814471304566169,-7.982398259288512,7.981846683063875
-19.189411389524977,5.916037377875693,9.391741582621638
-13.466257494091094,14.283176174159223,0.5038106952068055
-5.3361219352477285,16.13635994100914,16.666295045956602
-0.19604845107489055,-17.20104507761993,-16.423020508528428
-19.151418240142473,0.45226940306231,10.167083411158671
14.83913064914779,-15.475085706628224,5.940926961928966
-17.42850970630396,-6.64940753948375,16.86869172917543
-4.329257974357898,8.691632175420914,-1.2705755005585253
-5.516819633137775,6.376737442706371,10.906284492421513
-9.223923625724911,10.81245818661904,15.024259903351435
-8.611702232590975,-18.549311234096805,18.762336048595756
15.156640642636255,14.384208397507074,15.228538359323508
-18.751137962764904,-2.176670648132152,-7.210280565518236
8.087572857396221,9.315760558658155,-5.643042234884273
19.94976844828021,15.613824547406082,-7.455402819874294
3.0675629270829177,-3.1146871602722435,-3.5015800883830686
-8.12381291924531,-13.583909401268187,-12.658395059758893
-9.78250798811278,3.4183128825818834,-18.20433249138823
-10.797789971247509,19.61587971261246,-10.10437269966233
3.7564913912144284,-7.95886300428962,1.4774019360038793
-14.75786013033825,1.5318177908655315,-4.789732004514571
2.522175215846495,2.663978905070241,-19.08475343612238
7.59430122507796,-8.46428487081667,-0.24820377040741448
13.186157149557651,13.48203028301812,-2.004134129158448
17.845734019668612,-8.198508863912926,-8.175446612908406
-9.219853150399665,3.5126574278665323,8.116725840409305
-7.7543515637543905,-5.440373970779945,18.4173004022213
6.454436997530507,-2.6274711098126886,-15.690329664651085
14.257869268430184,-17.182478097461967,1.3707185852525257
-3.135583459178683,-5.120858242237256,-3.473059827266624
-11.187606799042257,19.787036345055988,9.475536564156698
-12.723389654232848,-12.219489402216212,-16.1815889513256
-0.4070468390308122,12.228976474206426,3.499814615389951
-14.063226870951112,11.239820284562288,-14.220095417529969
0.20994848037259928,-7.524390345817604,-15.672237680770134
7.23405117885526,1.453856192766068,-11.348526367774795
19.455618193766455,6.222321998544,14.938373614816136
-7.230896314211632,-18.532395013601942,-2.4486312817107283
16.212098434896397,9.250786042749652,3.2578721123692986
19.721035311267094,10.710728425180914,-10.079144054969792
10.233070445283609,14.409857487812658,-5.806194677233826
10.763674591280008,3.680354357549625,-0.6267647206180236
-18.557210056310215,12.529393556154453,5.224452323331846
19.848856141653364,0.6868755731615614,-0.16054216992139203
-1.7860512665023478,-1.7990962650587683,-11.168045575530012
-9.173958321800084,-18.52359435497709,9.804256699536683
-0.01811663405118935,-12.584885663530386,1.6626573783053011
19.941674144215582,-9.161111422568036,-16.79067096565907
-17.57670041390356,-15.700961231219281,-0.13958767244692893
10.6373103242133,-19.95358873596837,14.119158925229947
-18.15039356590813,-10.931862876731454,0.25969964584413674
3.4996147988533544,7.969141447289694,-11.457115224637594
2.3369226437312776,-9.826802492101944,-4.085592931330888
-1.6809943320703304,8.615882149817388,-6.221735961376865
-1.8920079841477104,-9.454628314155729,-6.459092631180873
13.121948656126023,-9.408189580461968,9.944686682425377
-19.739434269348536,17.69211021545442,-15.940293312971864
12.520161713849525,6.985385364423159,8.91214803439808
13.91198741519348,-1.7583883478236402,15.597983345288839
19.491530745983177,19.250557213360274,-10.855947634495578
-3.6655684690104877,-6.104265238996064,-15.511455244460212
-9.041627614360923,-4.9196294506003735,-19.14053835277308
18.881389987868793,-3.6741619213868795,16.237948937015105
19.187694809993936,-3.4400593658568397,-15.65357540690622
8.12461004102267,11.003552740674941,-15.881906517329814
-3.758586378417988,-18.186847058079184,17.80111254133658
10.57513414096832,17.393976073303975,-17.778368927446397
-17.69190913695077,-11.386986526210174,-16.22013922621298
-10.525361471138762,8.403815722003237,18.5943168444092
0.4814971855794852,-13.768116949131851,11.092003308213986
0.783825400252951,15.793964301071185,-16.232859379337956
-13.960030497288782,7.744571160230226,3.6380826962843145
8.896509145501721,19.231666470427456,-7.226255226366263
12.610301637230648,7.288569537781143,-18.707913980924424
19.555228503016366,-5.671452971548385,-3.3738149125378314
-2.4181838642384434,-13.257991659993444,19.754768041700537
-5.116489669042789,13.378501678396468,12.69299512084379
17.45627263758439,-11.961186673952469,14.210293455569754
3.7546684162244723,-15.911574369343832,-7.5069727614051995
10.528221587512707,-13.41809087055109,-18.848264169182013
5.046063524235201,-13.961115815952873,6.194235630177509
19.651124456768436,-5.572537783094798,-19.36490819850389
-18.453210927279375,8.745936722986116,-13.956676116751083
-14.298184386150803,18.136474814949324,-16.877803937652267
-14.243423017807718,13.746846587145356,9.71551088888939
-12.043130728732763,-7.8623475944360255,-19.80569754389281
0.9161201848454645,-11.921258158390827,-19.964875688337784
-13.972861171266215,-13.813593155191128,2.2763913846904735
-1.4496599674721544,-1.5275936536575152,-6.637731253582611
13.914351601236909,18.72545555997003,-13.365972673924102
-3.0358901491905463,-19.353018436064815,-19.135724532526236
-4.561606981911822,-15.623979443077797,-0.8435064252526416
-15.356887356770308,12.93637188460989,-3.1014548316744737
2.180694857830648,-18.650737007557325,9.674726389992614
-4.115908838534722,-4.833119431112284,4.15353536578996
16.96258576707926,18.46455704615601,-16.334415575440406
11.639683623659668,-5.665965421870274,-8.43928774197019
-4.739584573236781,-14.76726539773999,-15.653970947327597
7.639758950946721,-15.282632555140472,15.293128199166091
-16.426031275058463,-10.216287937485964,-11.073077522996812
4.826249794094537,9.080023553193154,-19.465543254189672
-17.190649718358316,-19.557689363053193,-12.904119583979528
-12.82322435201098,16.7070719140158,17.45497347082665
-11.45244291212653,7.233277815012716,12.237275470010161
11.670979403617977,-19.080553869685616,-5.694506667596659
-17.080859080910198,13.95088703522709,19.224035963252156
-8.878269739594863,14.32365748785476,-15.169880974059984
-19.82587306936589,-7.698703315077635,-10.318608449386254
-13.074025081390129,-12.197036707648131,19.6933893588441
-11.845673926465246,-8.80800813773412,2.858160106104517
-8.827458390417874,-4.866422139386636,-1.517418815571613
17.34619323618314,6.18748016553749,-3.2949472354568776
6.03046443245319,14.578687855789866,-8.094364409805696
7.916664973627931,-3.357858258698517,16.11225227361392
-18.089212556128416,1.652476858609294,5.920104277614197
4.804415115866298,-19.0621053755383,14.322465007168496
-6.01923408917334,-1.2537209847147857,-5.504371007228151
4.1793603683790295,-3.763103716951907,8.484703583195792
-8.22580406719399,-14.632930668981716,13.28131898486415
